ODB Name,Step,Frame,Part Instance Name, Element Label,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,         S-S22
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            76,            25,       4.29289,   707.107E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   506.713E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            76,            94,       4.17237,   938.606E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.03526
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            76,           180,       4.40263,       1.12907,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   555.188E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            76,           555,       4.23263,   822.856E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   795.974E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            76,           717,       4.39124,   793.353E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   240.043E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            76,           718,       4.45131,   997.548E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   290.042E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            76,           719,       4.28750,       1.03384,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   795.721E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            77,            33,            5.,            3.,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   819.198E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            77,            34,            5.,          2.75,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   765.682E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            77,            95,       4.77111,       3.02026,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   830.628E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            77,            96,       4.77174,       2.77000,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   781.167E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            77,           591,       4.88556,       3.01013,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   824.838E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            77,           600,       4.88587,       2.76000,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   773.314E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            77,           720,       4.77142,       2.89513,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   805.879E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            77,           721,            5.,         2.875,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   792.409E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            78,           224,       4.31076,       2.31203,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   800.936E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            78,           225,       4.30604,       2.56350,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   833.666E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            78,           275,       4.07973,       2.32248,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   892.576E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            78,           278,       4.07020,       2.58223,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   902.989E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            78,           722,       4.18812,       2.57287,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   868.387E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            78,           723,       4.07496,       2.45235,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   897.865E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            78,           724,       4.19524,       2.31725,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   846.869E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            78,           725,       4.30840,       2.43777,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   817.307E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            79,           130,       1.23368,   458.401E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.01909
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            79,           148,       1.47775,   447.443E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.04507
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            79,           216,       1.24286,   692.354E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.02503
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            79,           217,       1.48146,   667.852E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.05064
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            79,           673,       1.35572,   452.922E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.03208
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            79,           726,       1.36216,   680.103E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.03784
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            79,           727,       1.23827,   575.377E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.02206
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            79,           728,       1.47961,   557.648E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.04786
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            80,            63,            0.,            1.,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   885.909E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            80,            64,            0.,          1.25,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   904.378E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            80,           157,   245.824E-03,       1.24168,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   931.698E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            80,           158,   247.953E-03,   993.681E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   918.985E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            80,           729,   123.976E-03,   996.841E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   902.463E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            80,           730,   246.889E-03,       1.11768,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   925.341E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            80,           731,   122.912E-03,       1.24584,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   918.034E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            80,           732,            0.,         1.125,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   895.145E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            81,           217,       1.48146,   667.852E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.05064
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            81,           218,       1.71884,   654.194E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.07742
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            81,           243,       1.71920,   858.143E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.08364
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            81,           246,       1.49939,   883.549E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.05853
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            81,           733,       1.60015,   661.023E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.06405
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            81,           734,       1.71902,   756.169E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.08055
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            81,           735,       1.60929,   870.846E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.07103
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            81,           736,       1.49043,   775.701E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",       1.05458
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            82,            61,            0.,      500.E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   856.603E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            82,            62,            0.,      750.E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   869.521E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            82,           131,   246.534E-03,   494.553E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   898.226E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            82,           147,   247.614E-03,   744.325E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   907.427E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            82,           553,   123.267E-03,   497.277E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   877.462E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            82,           737,   123.807E-03,   747.163E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   888.507E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            82,           738,            0.,      625.E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   863.054E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            82,           739,   247.074E-03,   619.439E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   902.823E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            83,            21,            1.,            0.,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   989.633E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            83,            22,      750.E-03,            0.,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   960.872E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            83,            91,   991.100E-03,   232.529E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   989.730E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            83,            92,   743.773E-03,   238.031E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   961.288E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            83,           713,   746.886E-03,   119.015E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   961.077E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            83,           715,   995.550E-03,   116.265E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   989.678E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            83,           740,   867.436E-03,   235.280E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   975.502E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            83,           741,      875.E-03,            0.,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   975.246E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            84,           131,   246.534E-03,   494.553E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   898.226E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            84,           147,   247.614E-03,   744.325E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   907.427E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            84,           181,   495.708E-03,   489.300E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   933.778E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            84,           189,   498.917E-03,   738.818E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   940.980E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            84,           672,   371.121E-03,   491.927E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   915.994E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            84,           739,   247.074E-03,   619.439E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   902.823E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            84,           742,   497.313E-03,   614.059E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   937.376E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            84,           743,   373.266E-03,   741.572E-03,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   924.202E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            85,           101,       4.67740,       1.50175,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   321.891E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            85,           126,       4.70218,       1.21213,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   100.344E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            85,           180,       4.40263,       1.12907,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   555.188E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            85,           323,       4.40240,       1.41401,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   606.202E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            85,           744,       4.68979,       1.35694,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   214.297E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            85,           745,       4.53990,       1.45788,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   464.008E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            85,           746,       4.40251,       1.27154,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   575.128E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            85,           747,       4.55241,       1.17060,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   327.777E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            86,            36,            5.,          2.25,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   612.853E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            86,            37,            5.,            2.,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   502.191E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            86,            98,       4.77251,       2.27257,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   643.802E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            86,            99,       4.76995,       2.02725,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   549.024E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            86,           605,       4.88626,       2.26128,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   628.029E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            86,           609,       4.88497,       2.01363,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   524.965E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            86,           748,            5.,         2.125,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   557.334E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            86,           749,       4.77123,       2.14991,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   596.549E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            87,            95,       4.77111,       3.02026,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   830.628E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            87,           123,       4.76998,       3.27058,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   871.072E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            87,           184,       4.53985,       3.29147,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   888.964E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            87,           231,       4.54067,       3.04202,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   855.498E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            87,           578,       4.54026,       3.16674,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   872.220E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            87,           590,       4.77055,       3.14542,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   850.835E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            87,           644,       4.65492,       3.28102,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   879.996E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            87,           750,       4.65589,       3.03114,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   843.030E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            88,            96,       4.77174,       2.77000,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   781.167E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            88,            97,       4.77222,       2.52053,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   720.062E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            88,           146,       4.54092,       2.79141,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   815.655E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            88,           161,       4.54123,       2.54206,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   768.414E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            88,           601,       4.77198,       2.64527,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   750.595E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            88,           751,       4.65633,       2.78071,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   798.359E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            88,           752,       4.54108,       2.66674,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   792.033E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            88,           753,       4.65673,       2.53130,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   744.192E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            89,            98,       4.77251,       2.27257,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   643.802E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            89,            99,       4.76995,       2.02725,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   549.024E-03
D:/Jiaxi_Xie/3D/stress_concentration/2D_Abaqus_Result.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            89,           162,       4.54317,       2.29485,            0.,"ASSEMBLY_PART-1-1_SET-3","MATERIAL-1","",   712.091E-03
